;Portfolio;Identifier;ISIN;AssetClass;AssetID;DollarRateConvexity1pc;Duration;EquityDelta;FXDelta;InflationDelta1bp;MacaulayDuration;NetExposure;Nominal;RateDelta1bp;SpreadDelta1bp;SpreadDuration;TV;TVPercent;TV_prev;Counterparty;LiquidityScore;TV_before_stress
2479;309101;2917766;US91324P1021;Equity;UNITEDHEALTH (UNH US, Common Stock);0.0;0.0;214525.008425;214525.008425;0.0;0.0;24517143.82;24517143.82;-0.0;-0.0;0.0;21452500.8425;0.98550172;24517143.82;;;24517143.82
2480;309101;2936921;US9311421039;Equity;WALMART (WMT US, Common Stock);0.0;0.0;328012.92545;328012.92545;0.0;0.0;37487191.48;37487191.48;-0.0;-0.0;0.0;32801292.544999994;1.506851368;37487191.48;;;37487191.48
2481;309101;2965839;US12572Q1058;Equity;CME GRP (CME US, Common Stock);0.0;0.0;173699.00817500002;173699.00817500002;0.0;0.0;19851315.22;19851315.22;-0.0;-0.0;0.0;17369900.8175;0.797952055;19851315.22;;;19851315.22
2482;309101;2989301;US8725401090;Equity;TJX (TJX US, Common Stock);0.0;0.0;258005.82115;258005.82115;0.0;0.0;29486379.56;29486379.56;-0.0;-0.0;0.0;25800582.115;1.18524727;29486379.56;;;29486379.56
2483;309101;4057808;FR0000120321;Equity;L'OREAL (OR FP, Common Stock);0.0;0.0;267485.12442;0.0;0.0;0.0;30745416.6;30745416.6;-0.0;-0.0;0.0;26748512.442;1.235856068;30745416.6;;;30745416.6
2484;309101;4061412;FR0000121014;Equity;LVMH (MC FP, Common Stock);0.0;0.0;63928.12286999999;0.0;0.0;0.0;7348060.1;7348060.1;-0.0;-0.0;0.0;6392812.287;0.295365803;7348060.1;;;7348060.1
2485;309101;4162791;FR0000121329;Equity;THALES (HO FP, Common Stock);0.0;0.0;54170.125439999996;0.0;0.0;0.0;6226451.2;6226451.2;-0.0;-0.0;0.0;5417012.544;0.250281126;6226451.2;;;6226451.2
2486;309101;4163437;FR0000125338;Equity;CAPGEMINI (CAP FP, Common Stock);0.0;0.0;44688.11027999999;0.0;0.0;0.0;5136564.4;5136564.4;-0.0;-0.0;0.0;4468811.028;0.206471565;5136564.4;;;5136564.4
2487;309101;4834108;FR0000121972;Equity;SCHNEIDER (SU FP, Common Stock);0.0;0.0;210538.17517499998;0.0;0.0;0.0;24199790.25;24199790.25;-0.0;-0.0;0.0;21053817.5175;0.972745239;24199790.25;;;24199790.25
2488;309101;4846288;DE0007164600;Equity;SAP SE (SAP GR, Common Stock);0.0;0.0;136841.00196;0.0;0.0;0.0;15728850.8;15728850.8;-0.0;-0.0;0.0;13684100.196;0.632243692;15728850.8;;;15728850.8
2489;309101;5231485;DE0008404005;Equity;ALLIANZ (ALV GR, Common Stock);0.0;0.0;145928.05625999998;0.0;0.0;0.0;16773339.8;16773339.8;-0.0;-0.0;0.0;14592805.626;0.674228424;16773339.8;;;16773339.8
2490;309101;5334588;DE0007030009;Equity;RHEINMETALL (RHM GR, Common Stock);0.0;0.0;103794.0885;0.0;0.0;0.0;11930355.0;11930355.0;-0.0;-0.0;0.0;10379408.85;0.479557711;11930355.0;;;11930355.0
2491;309101;5633962;DE0006452907;Equity;NEMTSCHEK (NEM GR, Common Stock);0.0;0.0;79488.70883999999;0.0;0.0;0.0;9136633.2;9136633.2;-0.0;-0.0;0.0;7948870.884;0.367260061;9136633.2;;;9136633.2
2492;309101;5671735;FR0000120578;Equity;SANOFI FR (SAN FP, Common Stock);0.0;0.0;40854.88679999999;0.0;0.0;0.0;4695964.0;4695964.0;-0.0;-0.0;0.0;4085488.6799999997;0.188761001;4695964.0;;;4695964.0
2493;309101;5727973;DE0007236101;Equity;SIEMENS (SIE GR, Common Stock);0.0;0.0;166072.55652000004;0.0;0.0;0.0;19088799.6;19088799.6;-0.0;-0.0;0.0;16607255.652000003;0.767301648;19088799.6;;;19088799.6
2494;309101;6248990;JP3496400007;Equity;KDDI (9433 JP, Common Stock);0.0;0.0;3.70139166732;3.70139166732;0.0;0.0;408.9935544;408.9935544;-0.0;-0.0;0.0;370.139166732;1.64e-05;408.9935544;;;408.9935544
2495;309101;6335171;JP3902900004;Equity;MUFG (8306 JP, Common Stock);0.0;0.0;197656.06408349998;197656.06408349998;0.0;0.0;21840449.07;21840449.07;-0.0;-0.0;0.0;19765606.40835;0.87790814;21840449.07;;;21840449.07
2496;309101;6563024;JP3890350006;Equity;SMFG (8316 JP, Common Stock);0.0;0.0;26096.660101550002;26096.660101550002;0.0;0.0;2883608.851;2883608.851;-0.0;-0.0;0.0;2609666.010155;0.115910789;2883608.851;;;2883608.851
2497;309101;6597067;JP3900000005;Equity;MHI (7011 JP, Common Stock);0.0;0.0;346117.501228;346117.501228;0.0;0.0;38245027.76;38245027.76;-0.0;-0.0;0.0;34611750.1228;1.537313683;38245027.76;;;38245027.76
2498;309101;6610403;JP3914400001;Equity;MURATA MFG (6981 JP, Common Stock);0.0;0.0;63369.41535415;63369.41535415;0.0;0.0;7002145.343;7002145.343;-0.0;-0.0;0.0;6336941.535415;0.281461264;7002145.343;;;7002145.343
2499;309101;6635677;JP3164720009;Equity;RENESAS (6723 JP, Common Stock);0.0;0.0;89069.67426085;89069.67426085;0.0;0.0;9841952.957;9841952.957;-0.0;-0.0;0.0;8906967.426085;0.395611399;9841952.957;;;9841952.957
2500;309101;6641373;JP3735400008;Equity;NTT (9432 JP, Common Stock);0.0;0.0;106398.38088849999;106398.38088849999;0.0;0.0;11756727.17;11756727.17;-0.0;-0.0;0.0;10639838.088849999;0.472578492;11756727.17;;;11756727.17
2501;309101;6804369;JP3357200009;Equity;SHIMADZU (7701 JP, Common Stock);0.0;0.0;17.7629374922;17.7629374922;0.0;0.0;1962.755524;1962.755524;-0.0;-0.0;0.0;1776.2937492199999;7.89e-05;1962.755524;;;1962.755524
2502;309101;6821506;JP3435000009;Equity;SONY GROUP (6758 JP, Common Stock);0.0;0.0;78763.73894469999;78763.73894469999;0.0;0.0;8703175.574;8703175.574;-0.0;-0.0;0.0;7876373.894469999;0.349836611;8703175.574;;;8703175.574
2503;309101;6895675;JP3571400005;Equity;TOKYO ELECTRON (8035 JP, Common Stock);0.0;0.0;81008.0150864;81008.0150864;0.0;0.0;8951161.888;8951161.888;-0.0;-0.0;0.0;8100801.508640001;0.359804776;8951161.888;;;8951161.888
2504;309101;6900643;JP3633400001;Equity;TOYOTA (7203 JP, Common Stock);0.0;0.0;47867.5224862;47867.5224862;0.0;0.0;5289229.004;5289229.004;-0.0;-0.0;0.0;4786752.24862;0.212608137;5289229.004;;;5289229.004
2505;309101;7103065;CH0012005267;Equity;NOVARTIS (NOVN SW, Common Stock);0.0;0.0;27368.137717199996;27368.137717199996;0.0;0.0;3145762.956;3145762.956;-0.0;-0.0;0.0;2736813.7717199996;0.126448449;3145762.956;;;3145762.956
2506;309101;7110388;CH0012032048;Equity;ROCHE HLDG (ROG SW, Preference);0.0;0.0;166049.680653;166049.680653;0.0;0.0;19086170.19;19086170.19;-0.0;-0.0;0.0;16604968.0653;0.767195955;19086170.19;;;19086170.19
2507;309101;7123870;CH0038863350;Equity;NESTLE (NESN SW, Common Stock);0.0;0.0;55171.3348989;55171.3348989;0.0;0.0;6341532.747;6341532.747;-0.0;-0.0;0.0;5517133.489890001;0.254906994;6341532.747;;;6341532.747
2508;309101;7144569;IT0003128367;Equity;ENEL (ENEL IM, Common Stock);0.0;0.0;70308.88569180001;0.0;0.0;0.0;8081481.114;8081481.114;-0.0;-0.0;0.0;7030888.56918;0.324846711;8081481.114;;;8081481.114
2509;309101;7309681;FR0000131104;Equity;BNP (BNP FP, Common Stock);0.0;0.0;71188.026747;0.0;0.0;0.0;8182531.81;8182531.81;-0.0;-0.0;0.0;7118802.674699999;0.328908589;8182531.81;;;8182531.81
2510;309101;798059;GB0007980591;Equity;BP (BP/ LN, Common Stock);0.0;0.0;73561.64182835;73561.64182835;0.0;0.0;8705519.743;8705519.743;-0.0;-0.0;0.0;7356164.182835001;0.349930838;8705519.743;;;8705519.743
2511;309101;989529;GB0009895292;Equity;ASTRAZENECA (AZN LN, Common Stock);0.0;0.0;303795.802531;303795.802531;0.0;0.0;35952165.98;35952165.98;-0.0;-0.0;0.0;30379580.253099997;1.445148818;35952165.98;;;35952165.98
2512;309101;B15C557;FR0000120271;Equity;TOTALENERGIES (TTE FP, Common Stock);0.0;0.0;60180.324689999994;0.0;0.0;0.0;6917278.7;6917278.7;-0.0;-0.0;0.0;6018032.4690000005;0.278049927;6917278.7;;;6917278.7
2513;309101;B1WGG93;CH0030170408;Equity;GEBERIT (GEBN SW, Common Stock);0.0;0.0;142332.312243;142332.312243;0.0;0.0;16360035.89;16360035.89;-0.0;-0.0;0.0;14233231.2243;0.657615081;16360035.89;;;16360035.89
2514;309101;B1XH026;FR0000125486;Equity;VINCI (DG FP, Common Stock);0.0;0.0;66696.49158;0.0;0.0;0.0;7666263.4;7666263.4;-0.0;-0.0;0.0;6669649.158;0.30815644;7666263.4;;;7666263.4
2515;309101;B29VF02;CA3518581051;Equity;FRANCO NEVADA (FNV US, Common Stock);0.0;0.0;199007.01712499998;199007.01712499998;0.0;0.0;22743659.1;22743659.1;-0.0;-0.0;0.0;19900701.712500002;0.914213961;22743659.1;;;22743659.1
2516;309101;B5BKPQ4;US6200763075;Equity;MOTOROLA (MSI US, Common Stock);0.0;0.0;650568.5561375001;650568.5561375001;0.0;0.0;74350692.13;74350692.13;-0.0;-0.0;0.0;65056855.613749996;2.988632589;74350692.13;;;74350692.13
2517;309101;B616C79;US88160R1014;Equity;TESLA (TSLA US, Common Stock);0.0;0.0;154797.2372625;154797.2372625;0.0;0.0;17691112.83;17691112.83;-0.0;-0.0;0.0;15479723.726249998;0.711119626;17691112.83;;;17691112.83
2518;309101;B6Z1355;US9837931008;Equity;XPO (XPO US, Common Stock);0.0;0.0;160182.97986249998;160182.97986249998;0.0;0.0;18306626.27;18306626.27;-0.0;-0.0;0.0;16018297.98625;0.73586107;18306626.27;;;18306626.27
2519;309101;B7FBFL2;US03027X1000;Equity;AMERICAN TOWER (AMT US, Common Stock);0.0;0.0;100056.06371249999;100056.06371249999;0.0;0.0;11434978.71;11434978.71;-0.0;-0.0;0.0;10005606.37125;0.459645352;11434978.71;;;11434978.71
2520;309101;B7TL820;US30303M1027;Equity;META PLATFORMS (META US, Common Stock);0.0;0.0;428056.14783750003;428056.14783750003;0.0;0.0;48920702.61;48920702.61;-0.0;-0.0;0.0;42805614.78375;1.966437728;48920702.61;;;48920702.61
2521;309101;B86S2N0;BE0974264930;Equity;AGEAS (AGS BB, Common Stock);0.0;0.0;207676.87524;0.0;0.0;0.0;23870905.2;23870905.2;-0.0;-0.0;0.0;20767687.524;0.959525233;23870905.2;;;23870905.2
2522;309101;B87ZMX0;US6974351057;Equity;PALO ALTO (PANW US, Common Stock);0.0;0.0;119729.9777625;119729.9777625;0.0;0.0;13683426.03;13683426.03;-0.0;-0.0;0.0;11972997.77625;0.550024913;13683426.03;;;13683426.03
2523;309101;B929F46;NL0010273215;Equity;ASML HOLDING (ASML NA, Common Stock);0.0;0.0;181448.03519999998;0.0;0.0;0.0;20856096.0;20856096.0;-0.0;-0.0;0.0;18144803.52;0.838340658;20856096.0;;;20856096.0
2524;309101;B92SR70;US00287Y1091;Equity;ABBVIE (ABBV US, Common Stock);0.0;0.0;60312.888448749996;60312.888448749996;0.0;0.0;6892901.537;6892901.537;-0.0;-0.0;0.0;6031288.8448749995;0.277070052;6892901.537;;;6892901.537
2525;309101;B94Q9V0;US8725901040;Equity;T-MOBILE US (TMUS US, Common Stock);0.0;0.0;303514.41216249997;303514.41216249997;0.0;0.0;34687361.39;34687361.39;-0.0;-0.0;0.0;30351441.216250002;1.394308186;34687361.39;;;34687361.39
2526;309101;BDHLTQ5;US05722G1004;Equity;BAKER HUGHES (BKR US, Common Stock);0.0;0.0;137873.5953;137873.5953;0.0;0.0;15756982.32;15756982.32;-0.0;-0.0;0.0;13787359.53;0.633374479;15756982.32;;;15756982.32
2527;309101;BDJ0LS6;US4622221004;Equity;IONIS PHARMA (IONS US, Common Stock);0.0;0.0;42607.514075;42607.514075;0.0;0.0;4869430.18;4869430.18;-0.0;-0.0;0.0;4260751.4075;0.195733722;4869430.18;;;4869430.18
2528;309101;BDZ78H9;US11135F1012;Equity;BROADCOM (AVGO US, Common Stock);0.0;0.0;733066.3779249999;733066.3779249999;0.0;0.0;83779014.62;83779014.62;-0.0;-0.0;0.0;73306637.7925;3.367617519;83779014.62;;;83779014.62
2529;309101;BJT1GR5;CH0432492467;Equity;ALCON (ALC SW, Common Stock);0.0;0.0;37496.6373753;37496.6373753;0.0;0.0;4309958.319;4309958.319;-0.0;-0.0;0.0;3749663.73753;0.173244949;4309958.319;;;4309958.319
2530;309101;BJYRDP5;FR0011726835;Equity;GT TECH (GTT FP, Common Stock);0.0;0.0;110990.0673;0.0;0.0;0.0;12757479.0;12757479.0;-0.0;-0.0;0.0;11099006.73;0.512805145;12757479.0;;;12757479.0
2531;309101;BK6H543;US09075V1026;Equity;BIONTECH (BNTX US, DR);0.0;0.0;48543.747116800005;48543.747116800005;0.0;0.0;5744822.144;5744822.144;-0.0;-0.0;0.0;4854374.711680001;0.230921356;5744822.144;;;5744822.144
2532;309101;BLPLD38;CH1243598427;Equity;SANDOZ GRP (SDZ SW, Common Stock);0.0;0.0;887.80246287;887.80246287;0.0;0.0;102046.2601;102046.2601;-0.0;-0.0;0.0;88780.246287;0.004101896;102046.2601;;;102046.2601
2533;309101;BM5M5Y3;US75513E1010;Equity;RTX CORP (RTX US, Common Stock);0.0;0.0;536751.3230625;536751.3230625;0.0;0.0;61343008.35;61343008.35;-0.0;-0.0;0.0;53675132.30625;2.465770104;61343008.35;;;61343008.35
2534;309101;BN320L4;CA7397211086;Equity;PRAIRIESKY (PSK CN, Common Stock);0.0;0.0;50317.094214000004;50317.094214000004;0.0;0.0;5590788.246;5590788.246;-0.0;-0.0;0.0;5031709.4214;0.224729743;5590788.246;;;5590788.246
2535;309101;BNG7113;NO0010161896;Equity;DNB BNK (DNB NO, Common Stock);0.0;0.0;77981.9415372;77981.9415372;0.0;0.0;8963441.556;8963441.556;-0.0;-0.0;0.0;7798194.15372;0.360298375;8963441.556;;;8963441.556
2536;309101;BP6H4Y1;US36828A1016;Equity;GE VERNOVA (GEV US, Common Stock);0.0;0.0;128693.38124999999;128693.38124999999;0.0;0.0;14707815.0;14707815.0;-0.0;-0.0;0.0;12869338.125;0.591201695;14707815.0;;;14707815.0
2537;309101;BP6KMJ1;DK0062498333;Equity;NOVO NORDISK (NOVOB DC, Common Stock);0.0;0.0;81414.1117821;81414.1117821;0.0;0.0;9357943.883;9357943.883;-0.0;-0.0;0.0;8141411.17821;0.376155961;9357943.883;;;9357943.883
2538;309101;BP6MXD8;GB00BP6MXD84;Equity;SHELL (SHEL LN, Common Stock);0.0;0.0;151936.3104025;151936.3104025;0.0;0.0;17980628.45;17980628.45;-0.0;-0.0;0.0;15193631.04025;0.722757121;17980628.45;;;17980628.45
2539;309101;BPBPJ01;FR001400AJ45;Equity;MICHELIN (ML FP, Common Stock);0.0;0.0;147224.839545;0.0;0.0;0.0;16922395.35;16922395.35;-0.0;-0.0;0.0;14722483.9545;0.680219925;16922395.35;;;16922395.35
2540;309101;BQT3XY6;IL0011334468;Equity;CYBERARK SOFTWR (CYBR US, Common Stock);0.0;0.0;124389.13165000001;124389.13165000001;0.0;0.0;14215900.76;14215900.76;-0.0;-0.0;0.0;12438913.165;0.571428498;14215900.76;;;14215900.76
2541;309101;BR4T3B3;US4435731009;Equity;HUBSPOT (HUBS US, Common Stock);0.0;0.0;96606.82079999999;96606.82079999999;0.0;0.0;11040779.52;11040779.52;-0.0;-0.0;0.0;9660682.08;0.443799951;11040779.52;;;11040779.52
2542;309101;BSMR1R8;IE00028FXN24;Equity;SMURFIT WESTROCK (SWR LN, Common Stock);0.0;0.0;146073.2430885;146073.2430885;0.0;0.0;17286774.33;17286774.33;-0.0;-0.0;0.0;14607324.308849998;0.69486666;17286774.33;;;17286774.33
2543;309101;BVLZX12;US29444U7000;Equity;EQUINIX (EQIX US, Common Stock);0.0;0.0;156773.908375;156773.908375;0.0;0.0;17917018.1;17917018.1;-0.0;-0.0;0.0;15677390.837500002;0.720200211;17917018.1;;;17917018.1
2544;309101;BXDZ9Q1;SE0007100599;Equity;SVENSKA HNDLSBNK (SHBA SS, Common Stock);0.0;0.0;67521.54733649999;67521.54733649999;0.0;0.0;7761097.395;7761097.395;-0.0;-0.0;0.0;6752154.73365;0.311968429;7761097.395;;;7761097.395
2545;309101;BYVY8G0;US02079K3059;Equity;ALPHABET (GOOGL US, Common Stock);0.0;0.0;540662.5336875;540662.5336875;0.0;0.0;61790003.85;61790003.85;-0.0;-0.0;0.0;54066253.36875;2.483737729;61790003.85;;;61790003.85
2546;309101;CSH_AUD_DB;Not Classified;Cash;AUD;0.0;0.0;0.0;324.3759386;0.0;0.0;32437.59386;32437.59386;-0.0;-0.0;0.0;32437.59386;0.001303876;32437.59386;;;32437.59386
2547;309101;CSH_CAD_DB;Not Classified;Cash;CAD;0.0;0.0;0.0;1627.409627;0.0;0.0;162740.9627;162740.9627;-0.0;-0.0;0.0;162740.9627;0.006541606;162740.9627;;;162740.9627
2548;309101;CSH_CHF_DB;Not Classified;Cash;CHF;0.0;0.0;0.0;6667.709385;0.0;0.0;666770.9385;666770.9385;-0.0;-0.0;0.0;666770.9385;0.026801813;666770.9385;;;666770.9385
2549;309101;CSH_DKK_DB;Not Classified;Cash;DKK;0.0;0.0;0.0;2513.618478;0.0;0.0;251361.8478;251361.8478;-0.0;-0.0;0.0;251361.8478;0.01010385;251361.8478;;;251361.8478
2550;309101;CSH_EUR_DB;Not Classified;Cash;EUR;0.0;0.0;0.0;0.0;0.0;0.0;2822226.51;2822226.51;-0.0;-0.0;0.0;1389975.5013679136;0.113443438;2822226.51;;;2822226.51
2551;309101;CSH_GBP_DB;Not Classified;Cash;GBP;0.0;0.0;0.0;25333.42188975;0.0;0.0;2598299.681;2598299.681;-0.0;-0.0;0.0;2533342.188975;0.104442378;2598299.681;;;2598299.681
2552;309101;CSH_JPY_DB;Not Classified;Cash;JPY;0.0;0.0;0.0;2858.417683875;0.0;0.0;293171.0445;293171.0445;-0.0;-0.0;0.0;285841.7683875;0.01178443;293171.0445;;;293171.0445
2553;309101;CSH_NOK_DB;Not Classified;Cash;NOK;0.0;0.0;0.0;2508.338876;0.0;0.0;250833.8876;250833.8876;-0.0;-0.0;0.0;250833.8876;0.010082627;250833.8876;;;250833.8876
2554;309101;CSH_SEK_DB;Not Classified;Cash;SEK;0.0;0.0;0.0;2447.691047;0.0;0.0;244769.1047;244769.1047;-0.0;-0.0;0.0;244769.1047;0.009838845;244769.1047;;;244769.1047
2555;309101;CSH_USD_DB;Not Classified;Cash;USD;0.0;0.0;0.0;85796.657817;0.0;0.0;8799657.212;8799657.212;-0.0;-0.0;0.0;8579665.7817;0.353714829;8799657.212;;;8799657.212
2556;309101;FR0010298331;FR0010298331;Fund Unit;GR ASIE I C;0.0;0.0;74662.23598155573;74544.3502871782;0.0;0.0;8078037.018;8078037.018;-0.0;-0.0;0.0;7459344.95491;0.322429968;8021357.783;;;8021357.783
2557;309101;FR0010582452;FR0010582452;Fund Unit;GROUPAMA MONETAIRE- IC;200.583828;0.033149011;0.0;0.0;0.0;0.034291572;15987892.93;10481093.91;-0.0;-0.0;0.296124349;0.0;0.642551793;15985293.99;;;15985293.99
2558;309101;LU1897556350;LU1897556350;Fund Unit;GROUPAMA GLOBAL DISRUPTION - IC EUR;7.30672009;0.000883148;185582.19199285083;174413.6491256078;0.0;0.000913588;21856785.11;21656187.49;-1.7005182389530353;-15.190941073912015;0.007889271;19255189.83175;0.878560985;21856690.44;;;21856690.44
2559;309101;T_LU1602144906;T_LU1602144906;Fund Unit;AMUNDI MSCI PACIFIC EX J ETF;0.0;0.0;482027.17776900006;482027.17776900006;0.0;0.0;51830879.33;51830879.33;-0.0;-0.0;0.0;48202717.7769;2.083416451;51830879.33;;;51830879.33
2560;389037;BE6317283610;BE6317283610;Bond;BELFIUS BANK SA (EUR 0.375, 13-Feb-2026);612.5741958;0.852678182;0.0;0.0;0.0;0.873972605;3929370.411;4000000.0;-333.14548904144203;-333.14548904144203;0.852678182;3907048.3574475;0.303125993;3929370.411;;6.0;3929370.411
2561;389037;BE6353250416;BE6353250416;Bond;BELFIUS BANK SA (EUR 0.000, 26-Jun-2026);18.05347871;0.238804763;0.0;0.0;0.0;0.240303758;3001042.917;3000000.0;-71.27314759137379;-363.5032249641511;1.217938374;2984578.1422447497;0.231511418;3001042.917;;5.0;3001042.917
2562;389037;BE6355572353;BE6355572353;Bond;BELFIUS BANK SA (EUR 3.836, 16-Sep-2026);58.99926769;0.211125343;0.0;0.0;0.0;0.212526393;13032913.11;13000000.0;-273.43272137183067;-1847.9983646278702;1.426893192;12951203.18037;1.005406545;13032913.11;;5.0;13032913.11
2563;389037;BE6356749489;BE6356749489;Bond;NEUCP COFBBB 20241016 20250416 3.182;8.818619168;0.043340519;0.0;0.0;0.0;0.044444444;1997765.517;2000000.0;-8.655952378212346;-8.655952378212346;0.043340519;1997196.29066102;0.154114933;1997765.517;;8.0;1997765.517
2564;389037;BE6359531173;BE6359531173;Bond;NEUCP COFBBB 20250127 20250428 2.81;15.91914156;0.075862824;0.0;0.0;0.0;0.077777778;1996125.914;2000000.0;-15.135624046191309;-15.135624046191309;0.075862824;1995130.5854619;0.153988448;1996125.914;;8.0;1996125.914
2565;389037;CH1174335732;CH1174335732;Bond;UBS AG (EUR 2.125, 13-Oct-2026);749.2469964;0.52223589;0.0;0.0;0.0;0.536986302;9598089.452;9540000.0;-499.49712182595783;-499.49712182595783;0.52223589;9564588.1753925;0.740431696;9598089.452;;8.0;9598089.452
2566;389037;CSH_EUR_DB;Not Classified;Cash;EUR;0.0;0.0;0.0;0.0;0.0;0.0;117218050.0;117218050.0;-0.0;-0.0;0.0;117218050.0;9.042628746;117218050.0;;;117218050.0
2567;389037;DE000A2YNZW8;DE000A2YNZW8;Bond;MERCEDES BENZ GROUP AG (EUR 0.375, 8-Nov-2026);3083.414892;1.565205992;0.0;0.0;0.0;1.604404241;7746393.425;8000000.0;-1200.7783710898964;-1200.7783710898964;1.565205992;7671695.465179999;0.597585098;7746393.425;;7.0;7746393.425
2568;389037;DE000A3LRS64;DE000A3LRS64;Bond;MERCEDES BENZ GROUP AG (EUR 2.367, 1-Dec-2025);18.537758;0.173007355;0.0;0.0;0.0;0.17408008;6017110.0;6000000.0;-103.81269533568283;-399.4881903791051;0.665760531;6000478.7273745;0.464181855;6017110.0;;6.0;6017110.0
2569;389037;DE000A4BF827;DE000A4BF827;Bond;NEUCP METRWF 20250127 20250428 3.18;23.64693108;0.075507525;0.0;0.0;0.0;0.077777778;2993095.82;3000000.0;-22.58972349594518;-22.58972349594518;0.075507525;2991718.1758963997;0.23089835;2993095.82;;8.0;2993095.82
2570;389037;DE000A4BF8S8;DE000A4BF8S8;Bond;NEUCP METRWF 20250108 20250408 3.03;21.3945861;0.021573278;0.0;0.0;0.0;0.022222222;9993416.089;10000000.0;-21.55623917982553;-21.55623917982553;0.021573278;9992101.8863362;0.770928638;9993416.089;;8.0;9993416.089
2571;389037;DE000A4BF8Z3;DE000A4BF8Z3;Bond;NEUCP METRWF 20250123 20250423 3.15;51.16181256;0.06203005;0.0;0.0;0.0;0.063888889;7984922.895;8000000.0;-49.51179003600696;-49.51179003600696;0.06203005;7981903.937850599;0.615986133;7984922.895;;8.0;7984922.895
2572;389037;DE000CZ450R9;DE000CZ450R9;Bond;NEUCP COMMER 20250221 20260220 2.47;1610.580691;0.884312588;0.0;0.0;0.0;0.905555558;9787332.945;10000000.0;-860.4814943205586;-860.4814943205586;0.884312588;9730512.7847005;0.755030631;9787332.945;;8.0;9787332.945
2573;389037;DE000CZ451X5;DE000CZ451X5;Bond;NEUCP COMMER 20250307 20251208 2.465;1116.261206;0.68361051;0.0;0.0;0.0;0.700000001;9835523.566;10000000.0;-669.3493672835922;-669.3493672835922;0.68361051;9791384.969836;0.758748231;9835523.566;;8.0;9835523.566
2574;389037;FR0000989626;FR0000989626;Fund Unit;GROUPAMA TRESORERIE I;-207.7146266;0.033170906;0.0;1.0583163581434672e-06;0.0;0.034063842;54044604.74;40277861.83;-178.94564828174302;-2294.196596296761;0.425272033;53946566.392170005;4.16825589;54032388.27;;;54032388.27
2575;389037;FR0010213355;FR0010213355;Fund Unit;GROUPAMA ENTREPRISES I;0.118108039;0.032639138;0.0;2.9363791727215657e-08;0.0;0.033601519;48750.74606;37121.90698;-0.1588996753749524;-1.5805375080753656;0.32465379;48683.784288345;0.003760276;48743.8159;;;48743.8159
2576;389037;FR0010582452;FR0010582452;Fund Unit;GROUPAMA MONETAIRE- IC;678.0021996;0.033149011;0.0;2.5071545395544626e-07;0.0;0.034291572;54041378.52;35427605.48;-178.90965328311998;-1598.2227828238863;0.296124349;53971339.682840005;4.168271738;54032593.71;;;54032593.71
2577;389037;FR0012949923;FR0012949923;Bond;VEOLIA ENVIRONNEMENT (EUR 1.750, 10-Sep-2025);369.6381125;0.434901664;0.0;0.0;0.0;0.446575342;6033209.589;6000000.0;-261.7038060641322;-261.7038060641322;0.434901664;6017539.773407999;0.465423836;6033209.589;;6.0;6033209.589
2578;389037;FR0013218393;FR0013218393;Bond;ICADE SA (EUR 1.125, 17-Nov-2025);968.6626215;0.614895225;0.0;0.0;0.0;0.632876711;9929701.37;10000000.0;-608.1369966323649;-608.1369966323649;0.614895225;9890091.383167999;0.766013451;9929701.37;;4.0;9929701.37
2579;389037;FR0013262284;FR0013262284;Bond;CREDIT AGRICOLE SA (EUR 0.935, 16-Jun-2025);192.1874748;0.204313533;0.0;0.0;0.0;0.210958904;8020460.274;8000000.0;-163.6441551218348;-163.6441551218348;0.204313533;8009462.355185;0.618727616;8020460.274;;2.0;8020460.274
2580;389037;FR0013398070;FR0013398070;Bond;BNP PARIBAS SA (EUR 2.125, 23-Jan-2027);982.2538337;0.79460823;0.0;0.0;0.0;0.816438358;6992304.794;7000000.0;-552.6657322645659;-552.6657322645659;0.79460823;6955197.6860919995;0.539411945;6992304.794;;8.0;6992304.794
2581;389037;FR0013412707;FR0013412707;Bond;RENAULT S.A. (EUR 1.750, 10-Apr-2026);346.7193059;0.978187269;0.0;0.0;0.0;1.005090863;1800534.86;1788000.0;-175.08996395135108;-175.08996395135108;0.978187269;1789943.188796;0.138899839;1800534.86;;6.0;1800534.86
2582;389037;FR0013444676;FR0013444676;Bond;ORANGE SA (EUR 0.000, 4-Sep-2026);638.4109816;1.395111638;0.0;0.0;0.0;1.430136991;1930320.0;2000000.0;-267.0390597128821;-267.0390597128821;1.395111638;1914105.312;0.148911939;1930320.0;;6.0;1930320.0
2583;389037;FR0013465358;FR0013465358;Bond;BNP PARIBAS SA (EUR 2.729, 4-Jun-2026);89.34118445;0.173231524;0.0;0.0;0.0;0.174444191;4500313.151;4500000.0;-77.86936964342482;-77.86936964342482;0.173231524;4495103.884407599;0.347170603;4500313.151;;4.0;4500313.151
2584;389037;FR0013476199;FR0013476199;Bond;GROUPE BPCE SA (EUR 0.250, 15-Jan-2026);334.5499571;0.776005397;0.0;0.0;0.0;0.79452055;2459734.246;2500000.0;-189.89094449049307;-189.89094449049307;0.776005397;2447031.2348935;0.189752889;2459734.246;;7.0;2459734.246
