;Portfolio;Identifier;ISIN;AssetClass;AssetID;DollarRateConvexity1pc;Duration;EquityDelta;FXDelta;InflationDelta1bp;MacaulayDuration;NetExposure;Nominal;RateDelta1bp;SpreadDelta1bp;SpreadDuration;TV;TVPercent;TV_prev;Counterparty;TV_before_stress;LiquidityScore
1089;300203;FR0129065183;FR0129065183;Bond;NEUCP ARCMIT 20250313 20250414 2.68;57.4284953;0.037876427;0.0;0.0;0.0;0.038888889;14984619.77;15000000.0;-56.72527139762202;-56.72527139762202;0.037876427;14977085.789624086;0.217767958;14984619.77;;14976405.086367315;8.0
1090;300203;FR0129065431;FR0129065431;Bond;NEUCP BONGRA 20250213 20250513 2.67;380.2219539;0.11646485;0.0;0.0;0.0;0.119444445;29909614.81;30000000.0;-347.75517088969247;-347.75517088969247;0.11646485;29863411.35495128;0.434669404;29909614.81;;29859238.292900603;8.0
1091;300203;FR0129083459;FR0129083459;Bond;NEUCP BBVA 20250226 20250826 2.485;1644.700942;0.401582911;0.0;0.0;0.0;0.411111112;29712178.97;30000000.0;-1185.6994715072342;-1185.6994715072342;0.401582911;29541059.707746748;0.431800116;29712178.97;;29525645.614617154;8.0
1092;300203;FR0129084911;FR0129084911;Bond;NEUCP BFCM 030325 030326 ESTRON 0.32;-2347.407069;0.036255274;0.0;0.0;0.0;0.037086636;30065471.88;30000000.0;-108.02100673241046;-2726.579527985538;0.915126519;29816916.349412996;0.436934438;30065471.88;;29794563.60815545;8.0
1093;300203;FR0129085033;FR0129085033;Bond;NEUCP PALATI 040325 040326 ESTRON 0.33;-1573.945596;0.036423297;0.0;0.0;0.0;0.037261881;20042219.14;20000000.0;-72.42093415500634;-1824.792736435477;0.917759051;19896270.932602573;0.291268862;20042219.14;;19883135.27877675;8.0
1094;300203;FR0129100402;FR0129100402;Bond;NEUCP CFCM 050325 050326 ESTRON 0.31;-2375.486474;0.036330173;0.0;0.0;0.0;0.037165611;30055682.33;30000000.0;-108.20322380465299;-2741.549673226012;0.920499135;29805767.813080907;0.436792169;30055682.33;;29783294.399576075;8.0
1095;300203;FR0129101236;FR0129101236;Bond;NEUCP ARCMIT 060325 070425;46.98366696;0.018937864;0.0;0.0;0.0;0.019444444;24987170.88;25000000.0;-47.30739275235192;-47.30739275235192;0.018937864;24980888.992294006;0.363132683;24987170.88;;24980321.303580977;8.0
1096;300203;FR0129102184;FR0129102184;Bond;NEUCP SONEPA 20250317 20250417 2.58;0.0;0.04705504;0.0;0.0;0.0;0.04705504;0.0;10000000.0;0.013264276708237628;0.013264276708237628;0.04705504;-2819.044610210282;0.139392828;0.0;;-2818.885438889783;8.0
1097;300203;FR0129104669;FR0129104669;Bond;NEUCP VCTFP 20250312 20250612 2.91;218.2528569;0.197347192;0.0;0.0;0.0;0.202777778;9447849.69;9500000.0;-185.91829986200688;-185.91829986200688;0.197347192;9423104.860154783;0.13730338;9447849.69;;9420873.840556439;8.0
1098;300203;FR0129104735;FR0129104735;Bond;NEUCP BPCE 120325 120326 ESTRON 0.31;-2474.417204;0.036890496;0.0;0.0;0.0;0.037740661;30036518.57;30000000.0;-109.7814713083449;-2795.7165259966378;0.939460622;29781655.56523407;0.436513667;30036518.57;;29758740.925669555;8.0
1099;300203;FR0129104768;FR0129104768;Bond;NEUCP CFCM 120325 120326 ESTRON 0.31;-2474.435057;0.036890496;0.0;0.0;0.0;0.037740375;30036737.88;30000000.0;-109.78226846886798;-2795.758065610822;0.939467759;29781871.989854783;0.436516854;30036737.88;;29758957.013987552;8.0
1100;300203;FR0129106110;FR0129106110;Bond;NEUCP ARCMIT 20250317 20250417 2.69;88.96760439;0.045979725;0.0;0.0;0.0;0.047222222;18976091.48;19000000.0;-87.19347676158107;-87.19347676158107;0.045979725;18964508.317542356;0.275775079;18976091.48;;18963461.995821215;8.0
1101;300203;FR0129106383;FR0129106383;Bond;NEUCP VCTFP 180325 180625;226.737169;0.213558546;0.0;0.0;0.0;0.219444445;8946463.393;9000000.0;-190.4690708727309;-190.4690708727309;0.213558546;8921107.864731912;0.13001685;8946463.393;;8918822.235881438;8.0
1102;300203;FR0129106730;FR0129106730;Bond;NEUCP CFCM 190325 190326 ESTRON 0.31;-2575.240288;0.037487633;0.0;0.0;0.0;0.038352809;30019155.31;30000000.0;-111.47311231921287;-2850.0018996336034;0.958435833;29759327.192246333;0.436261331;30019155.31;;29735969.811487667;8.0
1103;300203;FR0129109650;FR0129109650;Bond;NEUCP BANSOF 280325 270326 ESTRON 0.33;-1794.559346;0.038279891;0.0;0.0;0.0;0.039175054;19996678.9;20000000.0;-75.8087966816294;-1940.504678231154;0.979863958;19819720.36020699;0.290607036;19996678.9;;19803817.278797735;8.0
1104;300203;IRSB100008004;Not Classified;Swap;IRS REC EUR OIS/3.4302% 15/04/2025;-3.473702389;0.043837135;0.0;0.0;0.0;0.044924169;0.0;-19254364.0;0.0676539641182213;0.0;0.0;-15433.364200511844;-0.00025205400000000155;-17343.859999999404;BNP PARIBAS;-15433.025930691252;
1105;300203;IRSB100008121;Not Classified;Swap;IRS REC EUR OIS/3.2247% 17/11/2025;-545.424481066;0.635637432;0.0;0.0;0.0;0.64926117;0.0;-13329970.0;5.7014160309267305;0.0;0.0;-89724.54673891926;-0.0016173639999999823;-111290.8599999994;SOCIETE GENERALE;-89696.03965876462;
1106;300203;IRSB100008126;Not Classified;Swap;IRS REC EUR OIS/3.4532% 30/04/2025;-20.698036945;0.084935973;0.0;0.0;0.0;0.087009673;0.0;-28881701.0;0.39695908980426187;0.0;0.0;-46738.25869487935;-0.0007655129999999954;-52674.96999999881;NATIXIS;-46736.27389943033;
1107;300203;IRSB100008130;Not Classified;Swap;IRS REC EUR OIS/3.4762% 09/04/2025;-0.32637390699999996;0.027397956999999997;0.0;0.0;0.0;0.028077279;0.0;-4999518.0;0.019257313687720032;0.0;0.0;-7028.837038194567;-0.00010626699999999323;-7312.277999999933;BNP PARIBAS;-7028.740751626128;
1108;300203;IRSB100008153;Not Classified;Swap;IRS REC EUR OIS/3.4557% 06/05/2025;-29.776564901;0.10137566199999999;0.0;0.0;0.0;0.103832497;0.0;-28901239.0;0.547218492751084;0.0;0.0;-53982.01296772442;-0.0008887069999999886;-61151.96999999881;NATIXIS;-53979.276875260664;
1109;300203;IRSB100008348;Not Classified;Swap;IRS REC EUR OIS/3.3247% 11/11/2025;-583.201272978;0.619198553;0.0;0.0;0.0;0.632494461;0.0;-15001657.0;7.026605946707579;0.0;0.0;-113514.17642645765;-0.001994012999999989;-137208.08000000007;NATIXIS;-113479.04339672411;
1110;300203;IRSB100008446;Not Classified;Swap;IRS REC EUR OIS/3.3287% 11/07/2025;-194.536222212;0.282202624;0.0;0.0;0.0;0.288699383;0.0;-24103149.0;2.1472961173021767;0.0;0.0;-76101.31589710449;-0.0013557880000000244;-93291.77999999747;BNP PARIBAS;-76090.57941651798;
1111;300203;IRSB100008462;Not Classified;Swap;IRS REC EUR OIS/3.3637% 22/04/2025;-11.372562794;0.063018093;0.0;0.0;0.0;0.064578075;0.0;-29183751.0;0.3136730211765778;0.0;0.0;-49776.64187876772;-0.0007860199999999984;-54086.05999999866;SOCIETE GENERALE;-49775.07351366183;
1112;300203;IRSB100008512;Not Classified;Swap;IRS REC EUR OIS/3.1317% 29/07/2025;-32.258692777;0.331519673;0.0;0.0;0.0;0.33906102;0.0;-2898041.0;0.17800198161273637;0.0;0.0;-5370.163573734738;-0.0001132770000000019;-7794.614999999758;JP MORGAN SE;-5369.273563826674;
1113;300203;IRSB100008533;Not Classified;Swap;IRS REC EUR OIS/3.1677% 01/07/2025;-222.153703055;0.254805155;0.0;0.0;0.0;0.260709943;0.0;-33904619.0;1.4426814464335174;0.0;0.0;-56626.21887568579;-0.0011378760000000376;-78297.2899999991;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-56619.00546845362;
1114;300203;IRSB100008539;Not Classified;Swap;IRS REC EUR OIS/3.2882% 16/04/2025;-1.94403426;0.046576115;0.0;0.0;0.0;0.047731068;0.0;-9749616.0;0.053640183443933315;0.0;0.0;-11516.940092493689;-0.0001822830000000053;-12542.884999999776;CITIBANK EUROPE PUBLIC LIMITED COMPANY;-11516.671891576469;
1115;300203;IRSB100008578;Not Classified;Swap;IRS REC EUR OIS/2.8967% 11/08/2025;-395.72575071399996;0.36713715599999996;0.0;0.0;0.0;0.37541954899999996;0.0;-29048375.0;0.03363643994482019;0.0;0.0;-916.3500339984616;-0.0004029900000000475;-27729.789999999106;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-916.1818517987375;
1116;300203;IRSB100008584;Not Classified;Swap;IRS REC EUR OIS/2.9322% 13/08/2025;-407.745390562;0.372616593;0.0;0.0;0.0;0.381011896;0.0;-29048375.0;0.5047913023295044;0.0;0.0;-13549.728021294248;-0.0005927929999999804;-40790.11999999732;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-13547.2040647826;
1117;300203;IRSB100008589;Not Classified;Swap;IRS REC EUR OIS/2.8847% 15/08/2025;-349.777923299;0.378095702;0.0;0.0;0.0;0.386603592;0.0;-24214091.0;0.06493608239720221;0.0;0.0;-1717.7756340650433;-0.00035953199999999574;-24739.460000000894;BNP PARIBAS;-1717.4509536530572;
1118;300203;IRSB100008598;Not Classified;Swap;IRS REC EUR OIS/2.9147% 21/08/2025;-456.969650049;0.39453459;0.0;0.0;0.0;0.403378389;0.0;-29042688.0;0.7003076220880114;0.0;0.0;-17753.722680647305;-0.000677256000000015;-46602.03000000119;SOCIETE GENERALE;-17750.221142536866;
1119;300203;IRSB100008630;Not Classified;Swap;IRS REC EUR OIS/2.8922% 27/08/2025;-330.745110054;0.41097379;0.0;0.0;0.0;0.420150673;0.0;-19373405.0;0.48048050412138826;0.0;0.0;-11693.67118443948;-0.0004612820000000073;-31740.83999999985;SOCIETE GENERALE;-11691.268781918872;
1120;300203;IRSB100008638;Not Classified;Swap;IRS REC EUR OIS/2.6572% 16/01/2026;-536.724677477;0.800025985;0.0;0.0;0.0;0.8167405769999999;0.0;-8340901.0;1.7967809632896763;0.0;0.0;-22468.01644848659;-0.000570519999999991;-39257.507000000216;SOCIETE GENERALE;-22459.032543670142;
1121;300203;IRSB100008658;Not Classified;Swap;IRS REC EUR OIS/2.8852% 28/08/2025;-502.612602966;0.413713184;0.0;0.0;0.0;0.422945295;0.0;-29059755.0;0.7187853081106538;0.0;0.0;-17377.59446384646;-0.0006924120000000311;-47644.890000000596;NATIXIS;-17374.000537305907;
1122;300203;IRSB100008659;Not Classified;Swap;IRS REC EUR OIS/2.6922% 16/01/2026;-663.17417796;0.800025984;0.0;0.0;0.0;0.816740575;0.0;-10302436.0;2.5056562192180905;0.0;0.0;-31332.21375793793;-0.0007569520000000052;-52085.88000000082;CITIBANK EUROPE PUBLIC LIMITED COMPANY;-31319.68547684184;
1123;300203;IRSB100008685;Not Classified;Swap;IRS REC EUR OIS/2.8817% 15/08/2025;-113.606794216;0.3780957;0.0;0.0;0.0;0.386603589;0.0;-7873982.0;0.11368580220050382;0.0;0.0;-3007.368088475626;-0.0001524209999999998;-10488.026999999769;NATIXIS;-3006.7996594646233;
1124;300203;IRSB100008689;Not Classified;Swap;IRS REC EUR OIS/2.7007% 17/11/2025;-504.68287527900003;0.635637433;0.0;0.0;0.0;0.649261171;0.0;-12397704.0;1.1987683937872466;0.0;0.0;-18865.30469358844;-0.0005623800000000012;-38697.39999999851;NATIXIS;-18859.310851619506;
1125;300203;IRSB100008693;Not Classified;Swap;IRS REC EUR OIS/2.8802% 04/08/2025;-97.563105128;0.347958536;0.0;0.0;0.0;0.355843254;0.0;-7991873.0;0.0750332492111931;0.0;0.0;-2156.759949149991;-0.00013269800000000054;-9130.956000000238;NATIXIS;-2156.384782903935;
1126;300203;IRSB100008694;Not Classified;Swap;IRS REC EUR OIS/2.6472% 05/01/2026;-763.498329524;0.769888793;0.0;0.0;0.0;0.786031237;0.0;-12808301.0;2.3195004390086242;0.0;0.0;-30139.331015113243;-0.0007984739999999935;-54943.050000000745;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;-30127.7335129182;
1127;300203;IRSB100008695;Not Classified;Swap;IRS REC EUR OIS/2.7077% 17/11/2025;-505.749461015;0.635637432;0.0;0.0;0.0;0.64926117;0.0;-12423058.0;1.2561550837449116;0.0;0.0;-19768.412778760397;-0.0005761380000000038;-39644.08999999985;NATIXIS;-19762.132003341674;
1128;300203;IRSB100008709;Not Classified;Swap;IRS REC EUR OIS/2.9982% 04/06/2025;-41.483489354999996;0.180830202;0.0;0.0;0.0;0.18511356;0.0;-12695800.0;0.08320404795079332;0.0;0.0;-4601.641204448381;-0.00014929499999999374;-10273.0;BNP PARIBAS;-4601.225184208627;
1129;300203;IRSB100008721;Not Classified;Swap;IRS REC EUR OIS/2.7072% 17/11/2025;-492.927022696;0.635637433;0.0;0.0;0.0;0.64926117;0.0;-12108125.0;1.2204863447486927;0.0;0.0;-19207.085278004488;-0.0005606560000000205;-38578.68999999948;BNP PARIBAS;-19200.982846280745;
1130;300203;IRSB100008722;Not Classified;Swap;IRS REC EUR OIS/2.5157% 19/05/2026;-2120.186051748;1.119404566;0.0;0.0;0.0;1.142082226;0.0;-16409406.0;-0.2074997038025861;-0.0;0.0;1854.698901241807;-0.0006505900000000064;-44767.109999999404;NOMURA FINANCIAL PRODUCTS EUROPE GMBH;1853.6614027227943;
1131;300203;IRSB100008751;Not Classified;Swap;IRS REC EUR OIS/2.7622% 10/09/2025;-592.8765381349999;0.44933101000000003;0.0;0.0;0.0;0.45928528;0.0;-29088676.0;-0.1718910729283312;-0.0;0.0;3826.3482176099;-0.00042181000000002244;-29024.800000000745;BNP PARIBAS;3825.4887622452584;
1132;300203;IRSB100008762;Not Classified;Swap;IRS REC EUR OIS/2.6897% 12/09/2025;-708.67281899;0.45481013;0.0;0.0;0.0;0.46487461199999996;0.0;-33969589.0;-1.1517036214229297;-0.0;0.0;25328.49311557375;-0.0001953940000000154;-13445.080000005662;NATIXIS;25322.734597466635;
1133;300203;IRSB100008770;Not Classified;Swap;IRS REC EUR OIS/2.6862% 12/09/2025;-607.533701392;0.45481013;0.0;0.0;0.0;0.46487461199999996;0.0;-29122507.0;-1.0336539812966454;-0.0;0.0;22732.322154905603;-0.00015268400000001403;-10506.14999999851;NATIXIS;22727.15388499912;
1134;300203;IRSB100008780;Not Classified;Swap;IRS REC EUR OIS/2.6987% 17/09/2025;-866.037219496;0.46850961300000005;0.0;0.0;0.0;0.478848485;0.0;-39113934.0;-0.8224105073574874;-0.0;0.0;17557.871560081563;-0.00041355399999998266;-28456.660000003874;NATIXIS;17553.759507544775;
1135;300203;IRSB100008791;Not Classified;Swap;IRS REC EUR OIS/2.7052% 19/09/2025;-659.591783754;0.473988736;0.0;0.0;0.0;0.484436878;0.0;-29106793.0;-0.4340459378086444;-0.0;0.0;9159.475136796465;-0.00037046600000001373;-25491.75;NATIXIS;9157.304907107422;
1136;300203;IRSB100008799;Not Classified;Swap;IRS REC EUR OIS/2.6757% 23/09/2025;-1381.113040419;0.484948474;0.0;0.0;0.0;0.495614381;0.0;-58232156.0;-1.327395104902575;-0.0;0.0;27378.516176500714;-0.0006324439999999543;-43518.439999997616;BNP PARIBAS;27371.8792009762;
1137;300203;IRSB100008858;Not Classified;Swap;IRS REC EUR OIS/2.5622% 10/10/2025;-912.387978027;0.53152449;0.0;0.0;0.0;0.543106927;0.0;-32068478.0;-1.7544483316703565;-0.0;0.0;33016.62728273757;-0.00014106400000002406;-9706.650000002235;NATIXIS;33007.85504107922;
1138;300203;IRSB100008860;Not Classified;Swap;IRS REC EUR OIS/2.2757% 02/10/2026;-2668.83758128;1.487643983;0.0;0.0;0.0;1.517228279;0.0;-11790950.0;-3.989439368111657;-0.0;0.0;26837.111879391203;-0.00025299100000000796;-17408.36999999918;NATIXIS;26817.164682550643;
1139;300203;IRSB100008873;Not Classified;Swap;IRS REC EUR OIS/2.9237% 16/04/2025;-2.332579573;0.046576115;0.0;0.0;0.0;0.047731067;0.0;-11810015.0;0.004868910006637775;0.0;0.0;-1045.3906243777465;-3.3068999999996684e-05;-2275.5;BNP PARIBAS;-1045.3662798277132;
1140;300203;IRSB100008881;Not Classified;Swap;IRS REC EUR OIS/2.4872% 17/10/2025;-889.7821658949999;0.55070309;0.0;0.0;0.0;0.562658353;0.0;-29161147.0;-2.408303431014011;-0.0;0.0;43743.472750163244;5.1553000000037486e-05;3547.330000001937;NATIXIS;43731.431233008174;
1141;300203;IRSB100008976;Not Classified;Swap;IRS REC EUR OIS/2.2602% 13/10/2025;-788.4518988039999;0.539744519;0.0;0.0;0.0;0.5514871370000001;0.0;-27015873.0;-4.1897091918955285;-0.0;0.0;77644.88069181843;0.0006012149999999883;41369.63000000268;BNP PARIBAS;77623.93214585895;
1142;300203;IRSB100008988;Not Classified;Swap;IRS REC EUR OIS/2.2292% 13/10/2025;-290.007517942;0.53974452;0.0;0.0;0.0;0.551487138;0.0;-9944780.0;-1.5580393005268174;-0.0;0.0;28874.02677314852;0.00022572699999998114;15532.289999999106;BNP PARIBAS;28866.236576645882;
1143;300203;IRSB100009012;Not Classified;Swap;IRS REC EUR OIS/2.4582% 13/06/2025;-103.084807039;0.20548798699999998;0.0;0.0;0.0;0.21031997500000002;0.0;-24661500.0;-0.5669847286202426;-0.0;0.0;27594.945630350387;0.00022071400000001073;15187.29999999702;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;27592.110706707284;
1144;300203;IRSB100009055;Not Classified;Swap;IRS REC EUR OIS/2.4007% 07/07/2025;-252.257922958;0.271244089;0.0;0.0;0.0;0.27750506999999996;0.0;-34544090.0;-0.9247190231203309;-0.0;0.0;34096.39040668033;0.0001604349999999588;11039.55000000447;BNP PARIBAS;34091.766811564725;
1145;300203;IRSB100009061;Not Classified;Swap;IRS REC EUR OIS/2.5597% 07/05/2025;-31.455213755000003;0.10411538000000001;0.0;0.0;0.0;0.106635492;0.0;-29726516.0;-0.11496172600733862;-0.0;0.0;11042.336939002958;5.3361000000029524e-05;3671.780000001192;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;11041.762130372921;
1146;300203;IRSB100009080;Not Classified;Swap;IRS REC EUR OIS/2.2607% 01/12/2025;-354.071686377;0.673994442;0.0;0.0;0.0;0.688369035;0.0;-7790817.0;-0.840929745829959;-0.0;0.0;12481.009996479466;-8.631999999994533e-06;-594.0;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;12476.805347750316;
1147;300203;IRSB100009088;Not Classified;Swap;IRS REC EUR OIS/2.4432% 09/07/2025;-127.498057101;0.276723523;0.0;0.0;0.0;0.283102564;0.0;-16772316.0;-0.3449305869087602;-0.0;0.0;12466.533685766934;1.5060000000011176e-05;1036.320000000298;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;12464.80903283239;
1148;300203;IRSB100009094;Not Classified;Swap;IRS REC EUR OIS/2.5732% 12/05/2025;-14.801570228;0.11781466;0.0;0.0;0.0;0.120648704;0.0;-10892215.0;-0.037248010685221274;-0.0;0.0;3161.7631342380096;1.250999999979907e-06;86.04000000096858;BNP PARIBAS;3161.5768941845836;
1149;300203;IRSB100009104;Not Classified;Swap;IRS REC EUR OIS/2.6647% 10/04/2025;-1.815073921;0.030137338;0.0;0.0;0.0;0.030884600999999998;0.0;-23831985.0;-0.0026663081569390412;-0.0;0.0;884.7325316702194;-8.61800000001578e-06;-593.0599999986589;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;884.7192001294346;
1150;300203;IRSB100009109;Not Classified;Swap;IRS REC EUR OIS/2.6632% 10/04/2025;-1.875791954;0.030137338;0.0;0.0;0.0;0.030884600999999998;0.0;-24665170.0;-0.00303804693157198;-0.0;0.0;1008.0826352000958;-7.576999999980849e-06;-521.3600000031292;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;1008.0674449654379;
1151;300203;IRSB100009122;Not Classified;Swap;IRS REC EUR OIS/2.5042% 16/06/2025;-45.204721637;0.213708122;0.0;0.0;0.0;0.218721117;0.0;-10005602.0;-0.09613771330313943;-0.0;0.0;4499.032844817247;-1.0695999999976724e-05;-735.9900000002235;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;4498.552156250731;
1152;300203;IRSB100009130;Not Classified;Swap;IRS REC EUR OIS/2.1977% 15/02/2026;-1588.878631647;0.884960136;0.0;0.0;0.0;0.903264918;0.0;-20295119.0;-2.1542343415760903;-0.0;0.0;24353.498645435473;-0.0002961329999999762;-20376.91000000015;BNP PARIBAS;24342.72747372759;
1153;300203;IRSB100009153;Not Classified;Swap;IRS REC EUR OIS/2.2152% 23/01/2026;-1636.398155553;0.819204533;0.0;0.0;0.0;0.83628083;0.0;-24366815.0;-3.014524255415691;-0.0;0.0;36813.2607901857;-0.00018785600000004177;-12926.39999999851;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;36798.18816890862;
1154;300203;IRSB100009163;Not Classified;Swap;IRS REC EUR OIS/2.2402% 23/12/2025;-1316.884421208;0.7342692200000001;0.0;0.0;0.0;0.749754653;0.0;-24426109.0;-2.4426062117860114;-0.0;0.0;33278.02542322227;-0.00016543400000001984;-11383.580000001937;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;33265.812392163345;
1155;300203;IRSB100009181;Not Classified;Swap;IRS REC EUR OIS/2.1592% 26/10/2026;-5752.334145870001;1.559363047;0.0;0.0;0.0;1.59031798;0.0;-23400000.0;-5.5796539209640486;-0.0;0.0;35809.52033445069;-0.0008072820000000203;-55549.109999999404;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;35781.62206484587;
1156;300203;IRSB100009204;Not Classified;Swap;IRS REC EUR OIS/2.3027% 28/11/2025;-1300.488568733;0.6657745049999999;0.0;0.0;0.0;0.679995834;0.0;-29359634.0;-1.635350392573481;-0.0;0.0;24571.30406146357;-0.0003500989999999926;-24090.320000000298;NATIXIS;24563.1273095007;
1157;300203;IRSB100009211;Not Classified;Swap;IRS REC EUR OIS/2.4122% 31/07/2025;-467.575650623;0.33699877100000003;0.0;0.0;0.0;0.344654505;0.0;-41445710.0;-0.7282783273340141;-0.0;0.0;21614.353061977272;-0.0001870060000001006;-12867.929999999702;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;21610.711670340603;
1158;300203;IRSB100009239;Not Classified;Swap;IRS REC EUR OIS/2.3377% 11/07/2025;-234.03759284699998;0.282202622;0.0;0.0;0.0;0.28869938;0.0;-29670411.0;-0.6722065032373331;-0.0;0.0;23823.355987677627;4.714200000000002e-05;3243.810000002384;NATIXIS;23819.99495516144;
1159;300203;IRSB100009258;Not Classified;Swap;IRS REC EUR OIS/2.0842% 10/02/2026;-1470.999584051;0.868521273;0.0;0.0;0.0;0.886520731;0.0;-19525201.0;-4.108198533471461;-0.0;0.0;47321.610767056874;7.542199999999166e-05;5189.739999998361;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;47301.069774389514;
1160;300203;IRSB100009262;Not Classified;Swap;IRS REC EUR OIS/2.3362% 14/07/2025;-165.336157336;0.290422733;0.0;0.0;0.0;0.297095478;0.0;-19781831.0;-0.4375994315881437;-0.0;0.0;15069.859424523225;1.3735999999986426e-05;945.2100000008941;NATIXIS;15067.671427365285;
1161;300203;IRSB100009266;Not Classified;Swap;IRS REC EUR OIS/2.1027% 23/01/2026;-999.478084988;0.8192045139999999;0.0;0.0;0.0;0.836280812;0.0;-14914849.0;-2.728625471059276;-0.0;0.0;33321.87598530164;4.313799999999812e-05;2968.339999999851;NATIXIS;33308.23285794634;
1162;300203;IRSB100009272;Not Classified;Swap;IRS REC EUR OIS/2.1692% 27/11/2025;-874.602973457;0.663034792;0.0;0.0;0.0;0.6772019779999999;0.0;-19945270.0;-2.2710209930656595;-0.0;0.0;34263.26798294985;2.0888999999968405e-05;1437.3999999985099;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;34251.91287798453;
1163;300203;IRSB100009319;Not Classified;Swap;IRS REC EUR OIS/2.1867% 14/11/2025;-1155.5741875699998;0.627417398;0.0;0.0;0.0;0.640877373;0.0;-29442928.0;-2.826740292253198;-0.0;0.0;45067.71846439444;-1.1183999999997418e-05;-769.6200000010431;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;45053.58476293318;
1164;300203;IRSB100009324;Not Classified;Swap;IRS REC EUR OIS/2.1862% 01/12/2025;-690.391635568;0.673994443;0.0;0.0;0.0;0.688369036;0.0;-15234390.0;-1.5702380747390803;-0.0;0.0;23305.34408586156;-3.1837999999978495e-05;-2190.7599999997765;BNP PARIBAS;23297.492895487867;
1165;300203;IRSB100009332;Not Classified;Swap;IRS REC EUR OIS/2.1352% 16/02/2026;-2442.210032313;0.884960134;0.0;0.0;0.0;0.903264917;0.0;-31214132.0;-5.018551838582126;-0.0;0.0;56734.44774333649;-0.00017391999999999408;-11967.410000000149;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;56709.354984143574;
1166;300203;IRSB100009337;Not Classified;Swap;IRS REC EUR OIS/2.0847% 28/05/2026;-1484.701491455;1.156039266;0.0;0.0;0.0;1.179404032;0.0;-11061420.0;-2.8873877130666425;-0.0;0.0;24990.99091892678;-9.948000000001289e-05;-6845.219999998808;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;24976.553980361445;
1167;300203;IRSB100009346;Not Classified;Swap;IRS REC EUR OIS/2.1337% 20/02/2026;-1329.73681561;0.895918679;0.0;0.0;0.0;0.914426268;0.0;-16585779.0;-2.619975797423785;-0.0;0.0;29256.55532684239;-0.00011187099999998562;-7697.839999999851;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;29243.45544785527;
1168;300203;IRSB100009351;Not Classified;Swap;IRS REC EUR OIS/2.3827% 26/06/2025;-28.445614683000002;0.24110559199999998;0.0;0.0;0.0;0.246715056;0.0;-4955330.0;-0.05745632177040471;-0.0;0.0;2383.322917315083;-7.872999999991581e-06;-541.7869999995455;JP MORGAN SE;2383.035635706231;
1169;300203;IRSB100009357;Not Classified;Swap;IRS REC EUR OIS/2.3862% 23/06/2025;-31.847210431;0.232886773;0.0;0.0;0.0;0.23831840699999998;0.0;-5946397.0;-0.06525510875794677;-0.0;0.0;2802.336364710458;-8.507000000004816e-06;-585.347000000067;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;2802.0100891666684;
1170;300203;IRSB100009363;Not Classified;Swap;IRS REC EUR OIS/2.2607% 19/09/2025;-330.27557277;0.47398874;0.0;0.0;0.0;0.48443688100000004;0.0;-14780728.0;-0.6667623142877457;-0.0;0.0;14070.383469496766;-4.7469999999993906e-05;-3266.4500000011176;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;14067.049657925327;
1171;300203;IRSB100009369;Not Classified;Swap;IRS REC EUR OIS/2.1437% 20/02/2026;-1563.981355462;0.895918678;0.0;0.0;0.0;0.914426267;0.0;-19508965.0;-2.8260613641573946;-0.0;0.0;31557.85669129733;-0.00017314400000001395;-11914.030000001192;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;31543.726384476544;
1172;300203;IRSB100009384;Not Classified;Swap;IRS REC EUR OIS/2.2602% 26/08/2025;-490.399066272;0.408234076;0.0;0.0;0.0;0.417355647;0.0;-29629804.0;-1.1405179795853033;-0.0;0.0;27943.54625940344;-2.795700000002288e-05;-1923.7099999971688;NATIXIS;27937.843669505513;
1173;300203;IRSB100009392;Not Classified;Swap;IRS REC EUR OIS/2.1432% 27/11/2025;-1290.146860113;0.663034805;0.0;0.0;0.0;0.677201991;0.0;-29454985.0;-3.266563118318701;-0.0;0.0;49283.175124400725;1.2485000000006519e-05;859.0600000023842;NATIXIS;49266.84230880913;
